time_s,shard_id,x_m,y_m,speed_mps,distance_to_bs_m,dwell_remaining_s
2696,68,1255.18,872.32,8.32,202.36,19
2696,95,1233.06,824.01,11.46,203.46,112
2696,100,1287.70,851.58,12.12,239.93,5
2696,112,1248.66,835.52,6.95,210.96,9
2696,128,1259.77,829.97,0.04,223.38,22
2696,140,1000.65,1076.31,6.93,153.81,57
2696,142,904.45,699.65,11.75,284.37,46
2696,151,917.60,784.92,11.07,209.48,49
2696,158,840.98,879.23,6.92,229.09,9
2696,166,918.89,804.96,11.36,194.59,78
2696,175,1269.99,802.66,12.20,246.06,41
2696,179,909.83,683.27,0.00,295.28,15
2696,182,924.84,717.30,0.00,258.45,110
2696,187,1239.86,989.94,4.61,184.99,38
2697,0,1242.00,947.90,7.48,179.41,32
2697,14,917.50,715.73,0.00,263.75,80
2697,26,1285.77,847.43,15.43,239.62,95
2697,29,1104.94,859.06,7.35,87.38,49
2697,39,911.91,796.06,9.15,205.75,46
2697,51,910.79,698.37,0.00,281.96,45
2697,53,1243.51,829.32,10.34,209.52,92
2697,57,910.31,690.82,0.00,288.59,16
2697,60,940.79,1139.15,14.37,237.33,4
2697,68,1256.24,864.72,7.67,205.86,18
2697,95,1221.26,818.11,13.19,197.17,111
2697,100,1300.46,856.45,13.66,250.34,4
2697,112,1255.74,838.98,7.89,215.65,8
2697,128,1259.76,830.00,0.03,223.35,21
2697,140,997.21,1071.29,6.23,150.71,56
2697,142,904.83,707.18,7.54,277.93,45
2697,151,916.59,773.67,11.29,218.38,48
2697,158,833.25,878.18,7.80,236.85,8
2697,166,918.16,793.42,11.56,203.04,77
2697,175,1266.09,813.08,11.12,237.24,40
2697,179,909.83,683.27,0.00,295.28,14
2697,182,924.84,717.30,0.00,258.45,109
2697,187,1240.60,983.88,6.10,184.01,37
2698,0,1241.00,955.28,7.45,179.06,31
2698,14,917.50,715.73,0.00,263.75,79
2698,26,1272.00,842.16,14.75,228.97,94
2698,29,1111.95,862.82,7.95,87.80,48
2698,39,912.51,805.52,9.48,198.99,45
2698,51,910.79,698.37,0.00,281.96,44
2698,53,1232.20,823.58,12.67,202.98,91
2698,57,910.31,690.82,0.00,288.59,15
2698,60,939.82,1125.65,13.53,226.39,3
2698,68,1257.29,857.13,7.67,209.58,17
2698,95,1209.00,812.74,13.39,190.88,110
2698,100,1313.99,861.61,14.47,261.69,3
2698,112,1264.46,842.68,9.47,221.89,7
2698,128,1259.76,830.00,0.00,223.35,20
2698,140,990.63,1070.58,6.72,153.06,55
2698,142,905.50,711.85,4.75,273.72,44
2698,151,914.63,762.93,10.93,227.75,47
2698,158,825.52,877.12,7.81,244.61,7
2698,166,917.46,782.93,10.51,211.01,76
2698,175,1263.77,819.28,6.62,232.09,39
2698,179,909.83,683.27,0.00,295.28,13
2698,182,924.84,717.30,0.00,258.45,108
2698,187,1241.47,976.62,7.31,183.10,36
2699,0,1240.08,962.02,6.80,179.02,30
2699,14,917.50,715.73,0.00,263.75,78
2699,26,1257.94,836.47,15.17,218.74,93
2699,29,1118.69,866.43,7.65,88.88,47
2699,39,913.15,815.54,10.05,192.09,44
2699,51,910.79,698.37,0.00,281.96,43
2699,53,1219.15,817.15,14.56,196.05,90
2699,57,910.31,690.82,0.00,288.59,14
2699,60,938.79,1111.12,14.56,214.94,2
2699,68,1258.17,850.79,6.40,212.84,16
2699,95,1197.19,807.85,12.78,185.35,109
2699,100,1327.73,866.98,14.76,273.50,2
2699,112,1275.50,846.92,11.83,230.30,6
2699,128,1259.76,830.00,0.00,223.35,19
2699,140,984.15,1070.77,6.49,156.40,54
2699,142,910.06,716.41,6.63,267.37,43
2699,151,913.43,752.65,10.35,236.40,46
2699,158,817.53,875.97,8.08,252.64,6
2699,166,916.37,772.26,10.73,219.58,75
2699,175,1262.58,822.46,3.39,229.47,38
2699,179,909.83,683.27,0.00,295.28,12
2699,182,924.84,717.30,0.00,258.45,107
2699,187,1242.34,969.45,7.22,182.48,35
2700,0,1239.12,969.39,7.44,179.31,29
2700,14,917.50,715.73,0.00,263.75,77
2700,26,1245.10,830.12,14.33,210.49,92
2700,29,1124.97,869.80,7.12,90.46,46
2700,39,913.72,824.70,9.17,186.03,43
2700,51,910.79,698.37,0.00,281.96,42
2700,53,1206.87,811.86,13.37,189.83,89
2700,57,910.31,690.82,0.00,288.59,13
2700,60,937.83,1097.64,13.52,204.67,1
2700,68,1258.49,848.48,2.33,214.06,15
2700,95,1185.59,803.05,12.56,180.63,108
2700,100,1341.11,872.83,14.62,285.13,1
2700,112,1288.23,851.78,13.62,240.35,5
2700,128,1259.76,830.00,0.00,223.35,18
2700,140,977.42,1070.97,6.73,160.07,53
2700,142,917.96,719.13,8.39,260.67,42
2700,151,909.96,742.52,10.76,246.46,45
2700,158,810.19,874.62,7.46,260.09,5
2700,166,914.60,762.58,9.85,228.03,74
2700,175,1262.48,822.73,0.30,229.25,37
2700,179,909.83,683.27,0.00,295.28,11
2700,182,924.84,717.30,0.00,258.45,106
2700,187,1243.17,963.12,6.38,182.24,34
2701,0,1238.26,976.51,7.17,179.94,28
2701,14,917.50,715.73,0.00,263.75,76
2701,26,1232.01,823.48,14.67,202.88,91
2701,29,1130.06,875.04,7.35,90.43,45
2701,39,914.34,834.45,9.77,179.88,42
2701,51,910.79,698.37,0.00,281.96,41
2701,53,1194.82,806.87,13.04,184.32,88
2701,57,910.31,690.82,0.00,288.59,12
2701,60,936.84,1083.70,13.97,194.47,0
2701,68,1258.55,848.08,0.41,214.28,14
2701,95,1173.99,798.00,12.65,176.87,107
2701,100,1353.06,880.65,14.29,295.23,0
2701,112,1301.78,856.95,14.50,251.43,4
2701,128,1259.76,830.00,0.00,223.35,17
2701,140,970.25,1071.18,7.16,164.18,52
2701,142,928.41,721.55,10.74,252.94,41
2701,151,909.21,732.92,9.65,254.52,44
2701,158,802.97,873.29,7.35,267.42,4
2701,166,913.20,751.47,11.20,237.45,73
2701,175,1262.40,822.95,0.23,229.07,36
2701,179,909.83,683.27,0.00,295.28,10
2701,182,924.84,717.30,0.00,258.45,105
2701,187,1244.05,956.66,6.52,182.25,33
2702,0,1237.35,984.03,7.57,180.92,27
2702,14,917.50,715.73,0.00,263.75,75
2702,26,1219.06,817.11,14.44,196.01,90
2702,29,1132.46,881.45,6.85,88.14,44
2702,39,914.98,844.67,10.25,173.78,41
2702,51,910.79,698.37,0.00,281.96,40
2702,53,1183.21,802.06,12.57,179.75,87
2702,57,910.31,690.82,0.00,288.59,11
2702,68,1258.58,847.85,0.22,214.40,13
2702,95,1161.93,792.27,13.35,174.24,106
2702,112,1314.93,861.97,14.07,262.50,3
2702,128,1259.76,830.00,0.00,223.35,16
2702,140,964.11,1071.36,6.15,167.88,51
2702,142,940.06,724.63,12.06,244.27,40
2702,151,908.71,726.81,6.13,259.70,43
2702,158,796.02,872.01,7.07,274.48,3
2702,166,910.04,742.89,9.19,246.13,72
2702,174,1348.80,873.93,14.51,292.40,138
2702,175,1262.39,822.98,0.03,229.05,35
2702,179,909.83,683.27,0.00,295.28,9
2702,182,924.84,717.30,0.00,258.45,104
2702,187,1244.96,949.93,6.79,182.51,32
2703,0,1236.50,991.05,7.07,182.11,26
2703,14,917.50,715.73,0.00,263.75,74
2703,26,1204.96,811.07,15.34,188.91,89
2703,29,1134.26,888.10,6.99,85.70,43
2703,39,915.62,854.76,10.11,168.16,40
2703,45,903.63,686.65,8.52,295.68,43
2703,51,910.79,698.37,0.00,281.96,39
2703,53,1170.46,796.43,13.94,175.92,86
2703,57,910.31,690.82,0.00,288.59,10
2703,68,1258.59,847.80,0.05,214.43,12
2703,95,1150.98,786.76,12.26,172.99,105
2703,112,1327.95,867.07,13.99,273.69,2
2703,128,1259.76,830.00,0.00,223.35,15
2703,140,958.11,1071.54,5.99,171.62,50
2703,142,952.69,727.97,13.07,235.21,39
2703,151,908.56,724.90,1.91,261.33,42
2703,158,789.27,870.76,6.87,281.34,2
2703,166,909.44,736.67,6.26,251.39,71
2703,174,1336.17,867.04,14.43,281.66,137
2703,175,1262.39,822.98,0.00,229.05,34
2703,179,909.83,683.27,0.00,295.28,8
2703,182,924.84,717.30,0.00,258.45,103
2703,187,1245.95,942.60,7.39,183.08,31
2704,0,1235.64,998.18,7.19,183.59,25
2704,13,1139.61,648.59,7.82,297.17,40
2704,14,917.50,715.73,0.00,263.75,73
2704,26,1190.66,805.15,15.48,182.60,88
2704,29,1130.48,894.95,7.86,78.83,42
2704,39,916.35,864.88,10.15,162.86,39
2704,45,904.32,697.60,10.97,286.14,42
2704,51,910.79,698.37,0.00,281.96,38
2704,53,1159.54,791.07,12.16,173.90,85
2704,57,910.31,690.82,0.00,288.59,9
2704,68,1258.59,847.78,0.02,214.44,11
2704,95,1140.07,781.27,12.21,172.60,104
2704,112,1340.83,872.66,14.06,284.89,1
2704,128,1259.76,830.00,0.00,223.35,14
2704,140,952.04,1071.72,6.07,175.53,49
2704,142,965.41,731.32,13.15,226.49,38
2704,151,908.53,724.08,0.83,262.01,41
2704,158,781.93,869.41,7.46,288.79,1
2704,166,909.23,733.22,3.45,254.26,70
2704,174,1322.88,861.55,14.38,270.25,136
2704,175,1262.39,822.98,0.00,229.05,33
2704,179,909.83,683.27,0.00,295.28,7
2704,182,924.84,717.30,0.00,258.45,102
2704,187,1246.92,935.47,7.20,183.92,30
2705,0,1234.80,1003.18,5.08,184.57,24
2705,13,1137.16,656.01,7.82,289.36,39
2705,14,917.50,715.73,0.00,263.75,72
2705,26,1177.08,799.37,14.75,177.77,87
2705,29,1126.24,901.61,7.89,71.85,41
2705,39,917.03,874.16,9.30,158.42,38
2705,45,904.87,709.00,11.41,276.41,41
2705,51,910.79,698.37,0.00,281.96,37
2705,53,1148.07,785.30,12.84,172.80,84
2705,57,910.31,690.82,0.00,288.59,8
2705,68,1259.13,845.37,2.48,215.93,10
2705,95,1128.56,775.76,12.77,172.86,103
2705,112,1351.84,879.83,13.15,294.19,0
2705,128,1259.12,832.29,2.38,221.72,13
2705,129,1004.77,1126.32,6.94,199.31,67
2705,140,946.41,1071.89,5.63,179.27,48
2705,142,978.31,734.90,13.39,217.94,37
2705,151,908.53,724.05,0.03,262.04,40
2705,158,774.52,868.04,7.54,296.31,0
2705,166,909.16,732.38,0.85,254.97,69
2705,174,1308.85,856.22,15.01,258.38,135
2705,175,1262.39,822.98,0.00,229.05,32
2705,179,909.83,683.27,0.00,295.28,6
2705,182,924.84,717.30,0.00,258.45,101
2705,187,1247.78,928.73,6.80,184.91,29
2706,0,1230.35,1006.02,5.91,181.52,23
2706,13,1134.80,663.14,7.51,281.87,38
2706,14,917.50,715.73,0.00,263.75,71
2706,26,1163.03,792.83,15.52,174.41,86
2706,29,1122.48,907.56,7.04,65.80,40
2706,39,917.40,879.15,5.00,156.20,37
2706,45,909.09,715.82,8.41,268.41,40
2706,51,910.79,698.37,0.00,281.96,36
2706,53,1136.55,779.50,12.89,172.66,83
2706,57,910.31,690.82,0.00,288.59,7
2706,68,1261.63,842.64,3.98,219.35,9
2706,95,1116.98,771.92,12.21,172.46,102
2706,128,1258.61,835.14,2.91,219.94,12
2706,129,1004.17,1120.43,5.92,193.86,66
2706,140,941.22,1071.04,5.36,182.06,47
2706,142,991.20,738.54,13.40,209.83,36
2706,151,908.53,724.03,0.01,262.05,39
2706,166,909.11,731.61,0.76,255.62,68
2706,174,1295.26,851.04,14.54,247.21,134
2706,175,1261.94,824.17,1.27,228.08,31
2706,179,909.83,683.27,0.00,295.28,5
2706,182,924.84,717.30,0.00,258.45,100
2706,187,1248.59,922.22,6.56,186.08,28
2707,0,1224.84,1004.71,5.68,175.93,22
2707,13,1134.17,671.56,8.52,273.57,37
2707,14,917.50,715.73,0.00,263.75,70
2707,26,1150.23,786.38,14.32,172.93,85
2707,29,1118.74,913.47,7.00,60.01,39
2707,39,917.50,880.32,1.17,155.69,36
2707,45,916.93,718.88,8.46,261.45,39
2707,51,910.79,698.37,0.00,281.96,35
2707,53,1125.96,774.76,11.61,172.82,82
2707,57,910.31,690.82,0.00,288.59,6
2707,68,1266.64,843.53,5.21,223.53,8
2707,95,1105.14,768.40,12.35,172.53,101
2707,128,1258.61,835.14,0.00,219.94,11
2707,129,1003.53,1114.09,6.37,188.03,65
2707,140,938.74,1066.32,5.59,180.28,46
2707,142,1004.45,742.13,13.72,202.24,35
2707,151,908.53,724.03,0.00,262.05,38
2707,166,909.10,731.56,0.05,255.66,67
2707,174,1283.03,846.39,13.09,237.47,133
2707,175,1260.88,827.02,3.04,225.76,30
2707,179,909.83,683.27,0.00,295.28,4
2707,182,924.84,717.30,0.00,258.45,99
2707,187,1249.49,915.07,7.20,187.63,27
2708,0,1217.93,1002.79,7.17,168.82,21
2708,13,1136.38,679.54,8.31,266.47,36
2708,14,917.50,715.73,0.00,263.75,69
2708,26,1138.15,780.30,13.52,172.62,84
2708,29,1115.10,919.23,6.82,54.63,38
2708,39,917.51,880.44,0.12,155.64,35
2708,45,926.79,721.13,10.13,254.16,38
2708,51,910.79,698.37,0.00,281.96,34
2708,53,1114.63,771.22,11.88,172.40,81
2708,57,910.31,690.82,0.00,288.59,5
2708,68,1273.39,846.12,7.23,228.67,7
2708,95,1093.45,764.93,12.19,173.47,100
2708,128,1258.96,836.86,1.75,219.48,10
2708,129,1003.05,1107.69,6.42,182.13,64
2708,140,938.10,1058.55,7.79,175.19,45
2708,142,1017.67,745.85,13.74,195.20,34
2708,151,908.53,724.03,0.00,262.05,37
2708,166,909.10,731.53,0.04,255.69,66
2708,174,1273.77,842.84,9.92,230.32,132
2708,175,1260.63,827.69,0.72,225.22,29
2708,179,909.83,683.27,0.00,295.28,3
2708,182,924.84,717.30,0.00,258.45,98
2708,187,1250.33,908.42,6.71,189.30,26
2709,0,1211.05,1000.11,7.39,161.45,20
2709,13,1142.17,685.84,8.58,262.11,35
2709,14,917.50,715.73,0.00,263.75,68
2709,26,1126.00,774.77,13.37,172.82,83
2709,29,1111.40,925.09,6.92,49.54,37
2709,39,917.66,882.17,1.73,154.90,34
2709,45,938.00,724.09,11.59,245.79,37
2709,51,910.79,698.37,0.00,281.96,33
2709,53,1102.44,767.60,12.71,172.67,80
2709,57,910.31,690.82,0.00,288.59,4
2709,68,1282.04,849.42,9.25,235.42,6
2709,95,1081.67,761.44,12.29,175.27,99
2709,128,1260.77,840.10,3.82,219.67,9
2709,129,1002.64,1101.19,6.51,176.15,63
2709,140,937.32,1049.08,9.50,169.26,44
2709,142,1030.44,749.60,13.31,188.94,33
2709,151,908.53,724.03,0.00,262.05,36
2709,166,909.10,731.52,0.01,255.70,65
2709,174,1268.71,840.90,5.42,226.51,131
2709,175,1259.98,829.41,1.84,223.83,28
2709,179,909.83,683.27,0.00,295.28,2
2709,182,924.84,717.30,0.00,258.45,97
2709,187,1251.19,901.53,6.94,191.27,25
2710,0,1203.95,997.25,7.66,153.79,19
2710,13,1147.18,691.41,7.50,258.39,34
2710,14,917.50,715.73,0.00,263.75,67
2710,26,1113.65,770.93,12.93,172.39,82
2710,29,1107.16,931.78,7.92,44.33,36
2710,33,1349.82,874.61,13.12,293.25,30
2710,39,917.95,885.76,3.60,153.42,33
2710,45,949.59,727.15,11.99,237.41,36
2710,51,910.79,698.37,0.00,281.96,32
2710,53,1090.23,763.98,12.74,173.88,79
2710,57,910.31,690.82,0.00,288.59,3
2710,68,1292.37,853.36,11.06,243.70,5
2710,95,1069.35,757.78,12.84,178.04,98
2710,128,1265.93,843.26,6.13,222.99,8
2710,129,1002.25,1095.08,6.13,170.55,62
2710,140,936.39,1037.78,11.34,162.63,43
2710,142,1043.25,753.38,13.36,183.40,32
2710,151,908.53,724.03,0.00,262.05,35
2710,166,909.10,731.51,0.00,255.70,64
2710,174,1267.74,840.52,1.04,225.78,130
2710,175,1259.84,829.78,0.39,223.53,27
2710,179,909.76,682.11,1.15,296.31,1
2710,182,924.84,717.30,0.00,258.45,96
2710,187,1252.07,894.82,6.76,193.43,24
2711,0,1197.80,994.77,6.63,147.16,18
2711,13,1149.83,698.69,7.96,252.42,33
2711,14,917.50,715.73,0.00,263.75,66
2711,26,1101.18,767.23,13.01,172.75,81
2711,29,1103.55,937.49,6.76,40.58,35
2711,33,1338.13,867.87,13.53,283.37,29
2711,39,918.35,890.65,4.91,151.51,32
2711,45,961.21,730.22,12.02,229.32,35
2711,51,910.79,698.37,0.00,281.96,31
2711,53,1077.61,760.23,13.16,176.09,78
2711,57,910.27,690.11,0.70,289.22,2
2711,68,1304.39,857.95,12.87,253.61,4
2711,81,903.92,691.19,14.42,291.72,41
2711,95,1056.52,753.97,13.38,181.85,97
2711,128,1273.12,846.01,7.69,228.46,7
2711,129,1001.84,1088.63,6.45,164.70,61
2711,140,935.42,1026.01,11.81,156.30,42
2711,142,1055.93,757.13,13.22,178.72,31
2711,151,908.53,724.03,0.00,262.05,34
2711,157,1104.10,1000.02,7.82,76.32,75
2711,166,909.10,731.51,0.00,255.70,63
2711,174,1267.41,840.40,0.35,225.54,129
2711,175,1259.79,829.92,0.15,223.42,26
2711,179,909.59,679.43,2.66,298.69,0
2711,182,924.84,717.30,0.00,258.45,95
2711,187,1253.04,887.76,7.13,195.99,23
2712,0,1190.98,991.34,7.64,139.54,17
2712,13,1147.51,706.89,8.59,243.93,32
2712,14,917.50,715.73,0.00,263.75,65
2712,26,1088.19,763.37,13.55,174.17,80
2712,29,1100.62,942.12,5.48,38.16,34
2712,33,1325.95,862.76,13.21,272.87,28
2712,39,918.92,897.93,7.30,148.95,31
2712,45,973.01,733.40,12.22,221.42,34
2712,51,910.76,697.87,0.50,282.40,30
2712,53,1065.31,756.58,12.83,179.14,77
2712,57,910.12,687.73,2.36,291.32,1
2712,68,1316.99,862.75,13.48,264.26,3
2712,81,904.81,706.27,15.11,278.69,40
2712,95,1044.04,750.27,13.01,186.40,96
2712,128,1281.57,849.24,9.05,235.05,6
2712,129,1001.50,1083.21,5.43,159.81,60
2712,140,934.48,1014.52,11.52,150.77,41
2712,142,1068.51,760.86,13.12,174.93,30
2712,151,908.53,724.03,0.00,262.05,33
2712,157,1107.96,993.87,7.26,73.51,74
2712,166,909.10,731.51,0.00,255.70,62
2712,174,1267.26,840.34,0.16,225.43,128
2712,175,1259.77,829.97,0.05,223.38,25
2712,182,924.84,717.30,0.00,258.45,94
2712,187,1254.07,880.33,7.51,198.93,22
2713,0,1184.27,987.67,7.65,131.93,16
2713,13,1145.20,714.06,7.53,236.40,31
2713,14,917.50,715.73,0.00,263.75,64
2713,26,1075.69,759.66,13.03,176.51,79
2713,29,1097.55,947.94,6.59,36.65,33
2713,33,1314.12,858.22,12.67,262.80,27
2713,39,919.64,907.59,9.68,146.10,30
2713,45,985.17,736.84,12.64,213.55,33
2713,51,910.66,696.38,1.48,283.70,29
2713,53,1052.67,752.83,13.18,183.17,76
2713,57,909.80,682.80,4.90,295.69,0
2713,68,1329.77,867.83,13.76,275.26,2
2713,81,905.24,721.40,15.14,266.12,39
2713,95,1031.13,746.47,13.46,191.91,95
2713,128,1291.55,853.05,10.68,243.04,5
2713,129,1000.71,1076.72,6.54,154.16,59
2713,140,933.58,1002.79,11.80,145.78,40
2713,142,1081.82,764.81,13.88,171.93,29
2713,151,908.53,722.71,1.32,263.12,32
2713,157,1111.50,988.23,6.66,71.48,73
2713,166,909.10,731.51,0.00,255.70,61
2713,174,1264.94,839.43,2.50,223.71,127
2713,175,1259.76,830.00,0.03,223.36,24
2713,182,924.84,717.30,0.00,258.45,93
2713,187,1254.96,873.95,6.43,201.64,21
2714,0,1178.29,984.40,6.81,125.15,15
2714,13,1142.91,721.42,7.71,228.70,30
2714,14,917.50,715.73,0.00,263.75,63
2714,26,1062.66,755.80,13.59,179.91,78
2714,29,1098.84,953.67,6.34,40.08,32
2714,33,1301.48,853.41,13.52,252.28,26
2714,39,920.46,917.54,9.99,143.70,29
2714,45,997.32,740.13,12.58,206.32,32
2714,51,910.40,692.29,4.06,287.30,28
2714,53,1040.00,749.08,13.22,188.04,75
2714,68,1342.33,873.56,13.82,286.15,1
2714,81,906.15,735.38,14.01,254.43,38
2714,95,1018.35,742.71,13.33,198.09,94
2714,128,1303.20,857.49,12.46,252.61,4
2714,129,997.18,1071.27,6.69,150.70,58
2714,140,932.78,991.53,11.25,141.69,39
2714,142,1094.44,768.56,13.17,170.08,28
2714,151,909.04,719.25,3.45,265.63,31
2714,157,1114.98,982.68,6.55,70.06,72
2714,166,909.01,730.29,1.23,256.74,60
2714,174,1261.42,837.99,3.81,221.17,126
2714,175,1259.76,830.00,0.01,223.36,23
2714,182,924.84,717.30,0.00,258.45,92
2714,187,1255.90,867.14,6.87,204.72,20
2715,0,1171.52,980.69,7.72,117.46,14
2715,13,1140.39,729.53,8.49,220.22,29
2715,14,917.50,715.73,0.00,263.75,62
2715,26,1050.15,752.08,13.05,184.08,77
2715,29,1104.12,956.29,6.00,45.98,31
2715,33,1289.74,848.94,12.57,242.77,25
2715,39,921.23,927.01,9.49,142.04,28
2715,45,1009.92,743.67,13.09,199.24,31
2715,51,910.08,687.10,5.16,291.88,27
2715,53,1027.19,745.30,13.36,193.75,74
2715,68,1353.39,880.87,13.27,295.52,0
2715,81,907.13,749.52,14.17,242.83,37
2715,95,1005.86,739.21,12.98,204.65,93
2715,128,1315.28,862.10,12.94,262.80,3
2715,129,990.63,1070.58,6.67,153.06,57
2715,140,931.87,979.96,11.60,138.40,38
2715,142,1106.91,772.27,13.01,169.24,27
2715,151,910.55,714.64,4.78,268.54,30
2715,157,1118.56,976.98,6.73,69.21,71
2715,166,908.73,727.05,3.25,259.50,59
2715,174,1255.97,835.57,5.96,217.40,125
2715,175,1259.76,830.00,0.00,223.35,22
2715,182,924.84,717.30,0.00,258.45,91
2715,187,1256.84,860.37,6.84,207.96,19
2716,0,1165.81,977.21,6.68,110.87,13
2716,13,1137.86,737.66,8.51,211.73,28
2716,14,917.50,715.73,0.00,263.75,61
2716,26,1036.64,748.09,14.09,189.46,76
2716,29,1111.67,958.22,7.79,53.62,30
2716,33,1278.02,844.47,12.54,233.58,24
2716,39,921.96,936.38,9.40,141.05,27
2716,45,1022.35,747.21,12.92,192.83,30
2716,51,909.88,683.93,3.15,294.69,26
2716,53,1015.08,741.80,12.60,199.75,73
2716,81,908.34,764.27,14.81,230.89,36
2716,95,994.03,735.98,12.26,211.30,92
2716,128,1326.95,866.65,12.53,272.83,2
2716,129,984.32,1070.77,6.32,156.31,56
2716,140,930.96,968.29,11.71,136.01,37
2716,142,1119.52,776.02,13.16,169.40,26
2716,151,911.24,707.82,6.78,273.80,29
2716,157,1122.31,971.00,7.05,69.01,70
2716,166,908.57,722.37,4.68,263.38,58
2716,174,1249.29,832.25,7.46,213.08,124
2716,175,1259.76,830.00,0.00,223.35,21
2716,182,924.84,717.30,0.00,258.45,90
2716,187,1257.75,853.86,6.57,211.24,18
2717,0,1160.24,973.46,6.72,104.30,12
2717,13,1135.59,744.95,7.64,204.11,27
2717,14,917.50,715.73,0.00,263.75,60
2717,26,1023.87,744.33,13.31,195.34,75
2717,29,1116.38,959.42,4.86,58.41,29
2717,33,1268.89,840.97,9.78,226.64,23
2717,39,922.78,945.78,9.44,140.59,26
2717,45,1033.79,750.59,11.93,187.41,29
2717,51,909.84,683.32,0.60,295.23,25
2717,53,1003.40,738.52,12.13,206.00,72
2717,81,910.80,779.24,15.18,218.29,35
2717,95,981.24,732.40,13.29,219.13,91
2717,128,1339.06,871.72,13.12,283.37,1
2717,129,978.68,1070.93,5.64,159.36,55
2717,140,930.08,957.16,11.17,134.64,36
2717,142,1131.91,780.77,13.29,169.57,25
2717,151,910.80,698.64,9.11,281.72,28
2717,157,1126.17,965.77,6.53,69.95,69
2717,166,909.97,716.55,5.92,267.31,57
2717,174,1241.21,828.15,9.06,208.15,123
2717,175,1259.76,830.00,0.00,223.35,20
2717,182,924.84,717.30,0.00,258.45,89
2717,187,1258.48,848.60,5.32,214.00,17
2718,0,1153.88,969.31,7.60,96.89,11
2718,13,1133.12,752.88,8.30,195.82,26
2718,14,917.50,715.73,0.00,263.75,59
2718,26,1012.44,741.06,11.89,201.11,74
2718,29,1118.21,959.89,1.89,60.27,28
2718,33,1263.86,839.42,5.28,222.74,22
2718,39,923.59,956.10,10.35,140.90,25
2718,45,1045.59,754.07,12.29,182.47,28
2718,51,909.83,683.28,0.04,295.27,24
2718,53,991.09,735.20,12.76,213.02,71
2718,81,911.79,794.10,14.89,207.17,34
2718,95,969.17,729.01,12.54,227.01,90
2718,128,1349.79,878.46,12.69,292.45,0
2718,129,972.97,1071.10,5.71,162.60,54
2718,140,929.24,946.41,10.78,134.19,35
2718,142,1144.03,786.85,13.56,169.48,24
2718,151,910.43,692.70,5.90,286.94,27
2718,157,1132.82,963.89,7.16,75.29,68
2718,166,911.27,708.90,7.69,272.89,56
2718,174,1231.26,823.10,11.15,202.46,122
2718,175,1259.76,830.00,0.00,223.35,19
2718,182,924.84,717.30,0.00,258.45,88
2718,187,1258.59,847.77,0.83,214.45,16
2719,0,1147.57,965.85,7.20,89.77,10
2719,13,1130.66,760.78,8.27,187.56,25
2719,14,917.50,715.73,0.00,263.75,58
2719,26,999.77,737.50,13.16,208.05,73
2719,29,1118.32,959.91,0.11,60.37,27
2719,33,1257.79,841.05,6.77,216.57,21
2719,39,924.37,966.14,10.07,141.93,24
2719,45,1057.15,757.50,12.06,178.31,27
2719,51,909.83,683.27,0.01,295.27,23
2719,53,978.89,731.74,12.68,220.64,70
2719,54,1288.72,752.64,12.79,290.62,76
2719,81,912.73,809.02,14.95,196.55,33
2719,95,957.03,725.80,12.56,235.15,89
2719,129,967.33,1071.27,5.64,165.92,53
2719,140,928.22,934.50,11.95,134.79,34
2719,142,1156.38,793.07,13.83,170.49,23
2719,151,910.34,691.29,1.40,288.18,26
2719,157,1140.39,965.64,7.78,82.97,67
2719,166,911.01,701.97,6.87,278.81,55
2719,174,1219.87,817.48,12.71,196.43,121
2719,175,1259.76,830.00,0.00,223.35,18
2719,182,924.84,717.30,0.00,258.45,87
2719,187,1258.59,847.77,0.01,214.45,15
2720,0,1140.50,962.35,7.92,81.94,9
